item,dimension,version,version1,mean,sd,n,n_known,prop_known,latent_mean,entropy,image,word_czech,word_english,grammatical_gender,animacy,language,pos,item_ID,role_noun,animal_person,source,pos_category,multiple_word,version2
Filip,location,Words,"Exp 1:
Words",0.2549019607843137,0.8208078278111618,51,51,1,0.1297456070347295,1.0056661690209832,NA,Filip,Filip,m,a,cz,noun,word_502,NA,1,sociolex,m_noun_a,0,Word
Filip,political,Words,"Exp 1:
Words",-0.039999999999999966,0.9249379460707802,50,50,1,-0.018680178850131793,1.110417033915982,NA,Filip,Filip,m,a,cz,noun,word_502,NA,1,sociolex,m_noun_a,0,Word
Filip,valence,Words,"Exp 1:
Words",0.6078431372549021,0.9608003199947222,51,51,1,0.3302524207725092,1.1872332761772773,NA,Filip,Filip,m,a,cz,noun,word_502,NA,1,sociolex,m_noun_a,0,Word
Finsko,gender,Words,"Exp 1:
Words",-0.20689655172413796,0.6750296472233954,29,29,1,-0.23846086244542056,0.44624376141549005,NA,Finsko,Finland,n,i,cz,noun,word_506,NA,0,sociolex,other,0,Word
Finsko,location,Words,"Exp 1:
Words",0.5172413793103449,1.4298024252915007,29,29,1,0.3124877835525782,1.5909649137411683,NA,Finsko,Finland,n,i,cz,noun,word_506,NA,0,sociolex,other,0,Word
Finsko,political,Words,"Exp 1:
Words",-0.8571428571428571,1.145499590645633,28,28,1,-0.7398701160727221,1.44907808755149,NA,Finsko,Finland,n,i,cz,noun,word_506,NA,0,sociolex,other,0,Word
Finsko,valence,Words,"Exp 1:
Words",0.7586206896551723,0.9876079475824802,29,29,1,0.5477256574725939,1.2965773938269773,NA,Finsko,Finland,n,i,cz,noun,word_506,NA,0,sociolex,other,0,Word
Francie,gender,Words,"Exp 1:
Words",0.65625,0.9370294518041506,32,32,1,0.7679704728439896,1.2074874417222603,NA,Francie,France,f,i,cz,noun,word_519,NA,0,sociolex,f_noun_i,0,Word
Francie,location,Words,"Exp 1:
Words",1,1.2181424250644648,32,32,1,0.8337303488750248,1.563620091780512,NA,Francie,France,f,i,cz,noun,word_519,NA,0,sociolex,f_noun_i,0,Word
Francie,political,Words,"Exp 1:
Words",-0.9375,1.189673308368798,32,32,1,-0.8316797480716841,1.4987437298727337,NA,Francie,France,f,i,cz,noun,word_519,NA,0,sociolex,f_noun_i,0,Word
Francie,valence,Words,"Exp 1:
Words",0.9375,1.3663584756098845,32,32,1,0.622651129903287,1.4591822236751928,NA,Francie,France,f,i,cz,noun,word_519,NA,0,sociolex,f_noun_i,0,Word
Francouz,gender,Words,"Exp 1:
Words",-1.6756756756756759,0.9444002816030351,37,37,1,-1.7850870109757042,1.2272419383126743,NA,Francouz,French person (male),m,a,cz,noun,word_520,1,1,sociolex,m_noun_a,0,Word
Francouz,location,Words,"Exp 1:
Words",1.0810810810810811,1.2105641104317715,37,37,1,0.8813333516653756,1.519532569608115,NA,Francouz,French person (male),m,a,cz,noun,word_520,1,1,sociolex,m_noun_a,0,Word
Francouz,political,Words,"Exp 1:
Words",-0.3611111111111111,1.0994226479066906,36,36,1,-0.3057804198654661,1.490122374953198,NA,Francouz,French person (male),m,a,cz,noun,word_520,1,1,sociolex,m_noun_a,0,Word
Francouz,valence,Words,"Exp 1:
Words",0.4864864864864865,1.044073795327749,37,37,1,0.30201571140898753,1.375549867862,NA,Francouz,French person (male),m,a,cz,noun,word_520,1,1,sociolex,m_noun_a,0,Word
Francouzka,gender,Words,"Exp 1:
Words",2.3125,0.6927039119836262,32,32,1,2.525450593244197,0.9832739442463889,NA,Francouzka,French person (female),f,a,cz,noun,word_521,1,1,sociolex,f_noun_a,0,Word
Francouzka,location,Words,"Exp 1:
Words",1.4375,1.2684127749837335,32,32,1,1.2475875254104087,1.5491751568954504,NA,Francouzka,French person (female),f,a,cz,noun,word_521,1,1,sociolex,f_noun_a,0,Word
Francouzka,political,Words,"Exp 1:
Words",-0.40625,1.1600716051314497,32,32,1,-0.437086887785906,1.2752767387354942,NA,Francouzka,French person (female),f,a,cz,noun,word_521,1,1,sociolex,f_noun_a,0,Word
Francouzka,valence,Words,"Exp 1:
Words",1.09375,1.0582814736256865,32,32,1,0.792891970426595,1.416986207409523,NA,Francouzka,French person (female),f,a,cz,noun,word_521,1,1,sociolex,f_noun_a,0,Word
František,gender,Words,"Exp 1:
Words",-2.4,0.8471405189362207,35,35,1,-2.6478236020121253,1.0106599988007943,NA,František,František,m,a,cz,noun,word_523,NA,1,sociolex,m_noun_a,0,Word
František,location,Words,"Exp 1:
Words",-0.6,0.7356469741582813,35,35,1,-0.7573596219768317,0.9736398152647144,NA,František,František,m,a,cz,noun,word_523,NA,1,sociolex,m_noun_a,0,Word
František,political,Words,"Exp 1:
Words",0.2941176470588235,0.7599605956573482,34,34,1,0.32299907350866885,0.8698991831537098,NA,František,František,m,a,cz,noun,word_523,NA,1,sociolex,m_noun_a,0,Word
František,valence,Words,"Exp 1:
Words",0.4000000000000001,0.8116794499134279,35,35,1,0.13595910978089024,0.788280599630935,NA,František,František,m,a,cz,noun,word_523,NA,1,sociolex,m_noun_a,0,Word
Indie,gender,Words,"Exp 1:
Words",0.22857142857142856,0.6456057021813514,35,35,1,0.30763744068882304,0.8697754569376099,NA,Indie,India,f,i,cz,noun,word_680,NA,0,sociolex,f_noun_i,0,Word
Indie,location,Words,"Exp 1:
Words",0.31428571428571433,1.3233519955785316,35,35,1,0.14639064319792985,1.487662851369781,NA,Indie,India,f,i,cz,noun,word_680,NA,0,sociolex,f_noun_i,0,Word
Indie,political,Words,"Exp 1:
Words",0.38235294117647056,0.6520227678843524,34,34,1,0.41411655672881537,0.9279159221675664,NA,Indie,India,f,i,cz,noun,word_680,NA,0,sociolex,f_noun_i,0,Word
Indie,valence,Words,"Exp 1:
Words",-0.19999999999999993,0.9330531792422753,35,35,1,-0.4907293635137757,1.1741168544074037,NA,Indie,India,f,i,cz,noun,word_680,NA,0,sociolex,f_noun_i,0,Word
Irsko,gender,Words,"Exp 1:
Words",-0.32432432432432434,0.7473677532236446,37,37,1,-0.39234966444563485,0.8973161607213046,NA,Irsko,Ireland,n,i,cz,noun,word_699,NA,0,sociolex,other,0,Word
Irsko,location,Words,"Exp 1:
Words",-0.1351351351351352,1.4750171780951147,37,37,1,-0.2972588278089329,1.672763897131326,NA,Irsko,Ireland,n,i,cz,noun,word_699,NA,0,sociolex,other,0,Word
Irsko,political,Words,"Exp 1:
Words",0.41666666666666663,1.1307393283031368,36,36,1,0.42074111721151114,1.438555440266237,NA,Irsko,Ireland,n,i,cz,noun,word_699,NA,0,sociolex,other,0,Word
Irsko,valence,Words,"Exp 1:
Words",0.4864864864864865,1.193073100620169,37,37,1,0.3071092914752488,1.40310106301801,NA,Irsko,Ireland,n,i,cz,noun,word_699,NA,0,sociolex,other,0,Word
Irák,gender,Words,"Exp 1:
Words",-1.0606060606060606,0.9981042636979975,33,33,1,-1.1987955037388063,1.2911712000471023,NA,Irák,Iraq,m,i,cz,noun,word_698,NA,0,sociolex,m_noun_i,0,Word
Irák,location,Words,"Exp 1:
Words",-0.03030303030303033,1.1587937824751349,33,33,1,-0.18250113695671077,1.4483673911245456,NA,Irák,Iraq,m,i,cz,noun,word_698,NA,0,sociolex,m_noun_i,0,Word
Irák,political,Words,"Exp 1:
Words",1.121212121212121,1.2439246298906073,33,33,1,1.0300815079469712,1.503888129222702,NA,Irák,Iraq,m,i,cz,noun,word_698,NA,0,sociolex,m_noun_i,0,Word
Irák,valence,Words,"Exp 1:
Words",-1.0909090909090908,1.100103300934632,33,33,1,-1.2402451561824057,1.425823350111138,NA,Irák,Iraq,m,i,cz,noun,word_698,NA,0,sociolex,m_noun_i,0,Word
Itálie,gender,Words,"Exp 1:
Words",0.32258064516129037,1.0128210363202885,31,31,1,0.4349242241895471,1.1682363116308796,NA,Itálie,Italy,f,i,cz,noun,word_701,NA,0,sociolex,f_noun_i,0,Word
Itálie,location,Words,"Exp 1:
Words",0.1935483870967742,0.9458454714772275,31,31,1,0.04980704275251349,1.2661257208903236,NA,Itálie,Italy,f,i,cz,noun,word_701,NA,0,sociolex,f_noun_i,0,Word
Itálie,political,Words,"Exp 1:
Words",-0.2903225806451613,1.2163757201099987,31,31,1,-0.21225063112809697,1.5348601437323801,NA,Itálie,Italy,f,i,cz,noun,word_701,NA,0,sociolex,f_noun_i,0,Word
Itálie,valence,Words,"Exp 1:
Words",1.3870967741935485,1.1453505825681705,31,31,1,1.0282155591679443,1.4732619984135273,NA,Itálie,Italy,f,i,cz,noun,word_701,NA,0,sociolex,f_noun_i,0,Word
Izrael,gender,Words,"Exp 1:
Words",-0.32432432432432423,0.944400281603035,37,37,1,-0.38585595893206226,1.2517839207301118,NA,Izrael,Israel,m,i,cz,noun,word_702,NA,0,sociolex,m_noun_i,0,Word
Izrael,location,Words,"Exp 1:
Words",0.8648648648648649,1.2944789205219511,37,37,1,0.6934065377255239,1.4915232935329352,NA,Izrael,Israel,m,i,cz,noun,word_702,NA,0,sociolex,m_noun_i,0,Word
Izrael,political,Words,"Exp 1:
Words",0.4864864864864867,1.4263711068773564,37,37,1,0.44926588160660824,1.6811637359652087,NA,Izrael,Israel,m,i,cz,noun,word_702,NA,0,sociolex,m_noun_i,0,Word
Izrael,valence,Words,"Exp 1:
Words",0.24324324324324326,0.9833447853967433,37,37,1,-0.0641209245723815,1.2175185390531542,NA,Izrael,Israel,m,i,cz,noun,word_702,NA,0,sociolex,m_noun_i,0,Word
Jamajka,gender,Words,"Exp 1:
Words",0.17647058823529413,0.9991083368712844,34,34,1,0.24786450087508902,1.2722372284779788,NA,Jamajka,Jamaica,f,i,cz,noun,word_706,NA,0,sociolex,f_noun_i,0,Word
Jamajka,location,Words,"Exp 1:
Words",0.4117647058823529,1.1041971458477857,34,34,1,0.20997866426997236,1.25244928573526,NA,Jamajka,Jamaica,f,i,cz,noun,word_706,NA,0,sociolex,f_noun_i,0,Word
Jamajka,political,Words,"Exp 1:
Words",-0.7352941176470589,1.1627768104298608,34,34,1,-0.6478913787846473,1.4078551045986214,NA,Jamajka,Jamaica,f,i,cz,noun,word_706,NA,0,sociolex,f_noun_i,0,Word
Jamajka,valence,Words,"Exp 1:
Words",0.5588235294117647,0.8595691828094179,34,34,1,0.284000814330203,1.1362270174200464,NA,Jamajka,Jamaica,f,i,cz,noun,word_706,NA,0,sociolex,f_noun_i,0,Word
Japonsko,gender,Words,"Exp 1:
Words",-0.16216216216216212,0.7269996757416942,37,37,1,-0.18475374501736502,0.9559542497748557,NA,Japonsko,Japan,n,i,cz,noun,word_707,NA,0,sociolex,other,0,Word
Japonsko,location,Words,"Exp 1:
Words",1.5405405405405406,1.425844673529706,37,37,1,1.3485967451370173,1.5342518834481065,NA,Japonsko,Japan,n,i,cz,noun,word_707,NA,0,sociolex,other,0,Word
Japonsko,political,Words,"Exp 1:
Words",0.33333333333333315,1.5118578920369092,36,36,1,0.3270148925934957,1.7498501857877473,NA,Japonsko,Japan,n,i,cz,noun,word_707,NA,0,sociolex,other,0,Word
Japonsko,valence,Words,"Exp 1:
Words",0.6756756756756758,1.313478292635712,37,37,1,0.48409652540763054,1.479929997407278,NA,Japonsko,Japan,n,i,cz,noun,word_707,NA,0,sociolex,other,0,Word
Jaroslava,gender,Words,"Exp 1:
Words",2.3529411764705883,0.9497161598676341,34,34,1,2.597085049746719,1.064375731496622,NA,Jaroslava,Jaroslava,f,a,cz,noun,word_709,NA,1,sociolex,f_noun_a,0,Word
Jaroslava,location,Words,"Exp 1:
Words",-1.2647058823529411,1.1885520482837515,34,34,1,-1.3427955592470753,1.440954272808538,NA,Jaroslava,Jaroslava,f,a,cz,noun,word_709,NA,1,sociolex,f_noun_a,0,Word
Jaroslava,political,Words,"Exp 1:
Words",1.1764705882352942,0.9991083368712845,34,34,1,1.1194898024554212,1.2962265815692655,NA,Jaroslava,Jaroslava,f,a,cz,noun,word_709,NA,1,sociolex,f_noun_a,0,Word
Jaroslava,valence,Words,"Exp 1:
Words",0.05882352941176484,1.1531557878035132,34,34,1,-0.22586863417841901,1.4199410314401855,NA,Jaroslava,Jaroslava,f,a,cz,noun,word_709,NA,1,sociolex,f_noun_a,0,Word
Jihlava,gender,Words,"Exp 1:
Words",0.5,1.0776318121606494,32,32,1,0.6127078402873167,1.3699428566272485,NA,Jihlava,Jihlava,f,i,cz,noun,word_741,NA,0,sociolex,f_noun_i,0,Word
Jihlava,location,Words,"Exp 1:
Words",1.46875,1.413857112824302,32,32,1,1.2681803811024437,1.5756452544580322,NA,Jihlava,Jihlava,f,i,cz,noun,word_741,NA,0,sociolex,f_noun_i,0,Word
Jihlava,political,Words,"Exp 1:
Words",0.25,0.7184212081070996,32,32,1,0.25006548610451923,0.8328228358353933,NA,Jihlava,Jihlava,f,i,cz,noun,word_741,NA,0,sociolex,f_noun_i,0,Word
Jihlava,valence,Words,"Exp 1:
Words",0,0.9503819266229829,32,32,1,-0.24540761922584098,0.9954909411756673,NA,Jihlava,Jihlava,f,i,cz,noun,word_741,NA,0,sociolex,f_noun_i,0,Word
Josef,gender,Words,"Exp 1:
Words",-2.4827586206896552,0.6876819060735033,29,29,1,-2.7429881675016996,0.9108997985731645,NA,Josef,Josef,m,a,cz,noun,word_750,NA,1,sociolex,m_noun_a,0,Word
Josef,location,Words,"Exp 1:
Words",-0.8275862068965518,1.0713464664764272,29,29,1,-0.9643586322684111,1.338461938468787,NA,Josef,Josef,m,a,cz,noun,word_750,NA,1,sociolex,m_noun_a,0,Word
Josef,political,Words,"Exp 1:
Words",0.7142857142857142,1.0490610566259242,28,28,1,0.7046744429475255,1.0892227193489599,NA,Josef,Josef,m,a,cz,noun,word_750,NA,1,sociolex,m_noun_a,0,Word
Josef,valence,Words,"Exp 1:
Words",0.3793103448275862,0.9788401702105067,29,29,1,0.1767495946462338,1.182133137906964,NA,Josef,Josef,m,a,cz,noun,word_750,NA,1,sociolex,m_noun_a,0,Word
Kanada,gender,Words,"Exp 1:
Words",0.3142857142857144,0.7959983953364171,35,35,1,0.39254285412971995,0.8245118010858268,NA,Kanada,Canada,f,i,cz,noun,word_764,NA,0,sociolex,f_noun_i,0,Word
Kanada,location,Words,"Exp 1:
Words",1.0571428571428574,1.3491360447437801,35,35,1,0.8896281486956881,1.4101066735240146,NA,Kanada,Canada,f,i,cz,noun,word_764,NA,0,sociolex,f_noun_i,0,Word
Kanada,political,Words,"Exp 1:
Words",-0.823529411764706,0.9683033657896907,34,34,1,-0.764845929306266,1.1790715661778837,NA,Kanada,Canada,f,i,cz,noun,word_764,NA,0,sociolex,f_noun_i,0,Word
Kanada,valence,Words,"Exp 1:
Words",0.7714285714285715,1.285340748726241,35,35,1,0.4830214981388007,1.2508890175891656,NA,Kanada,Canada,f,i,cz,noun,word_764,NA,0,sociolex,f_noun_i,0,Word
Karlovy Vary,gender,Words,"Exp 1:
Words",0,0.5976143046671968,29,29,1,0.008781164214462487,0.5924028775138872,NA,Karlovy Vary,Karlovy Vary,m,i,cz,noun,word_772,NA,0,sociolex,m_noun_i,0,Word
Karlovy Vary,location,Words,"Exp 1:
Words",1.9310344827586206,1.1931660907841137,29,29,1,1.6790867352781687,1.3389468096482582,NA,Karlovy Vary,Karlovy Vary,m,i,cz,noun,word_772,NA,0,sociolex,m_noun_i,0,Word
Karlovy Vary,political,Words,"Exp 1:
Words",0,1.1547005383792515,28,28,1,0.07105440412508118,1.330295900924286,NA,Karlovy Vary,Karlovy Vary,m,i,cz,noun,word_772,NA,0,sociolex,m_noun_i,0,Word
Karlovy Vary,valence,Words,"Exp 1:
Words",0.44827586206896564,1.1207843840221812,29,29,1,0.2128062758299317,1.3314204555672748,NA,Karlovy Vary,Karlovy Vary,m,i,cz,noun,word_772,NA,0,sociolex,m_noun_i,0,Word
Karolína,gender,Words,"Exp 1:
Words",2.638888888888889,0.5929479754475107,36,36,1,3.03573601898745,0.7603741834880299,NA,Karolína,Karolína,f,a,cz,noun,word_773,NA,1,sociolex,f_noun_a,0,Word
Karolína,location,Words,"Exp 1:
Words",0.02777777777777785,0.9705995528865096,36,36,1,-0.11495574954710217,1.0233736624027063,NA,Karolína,Karolína,f,a,cz,noun,word_773,NA,1,sociolex,f_noun_a,0,Word
Karolína,political,Words,"Exp 1:
Words",0.36111111111111105,0.9900296612519898,36,36,1,0.3604532013241232,1.06409659697531,NA,Karolína,Karolína,f,a,cz,noun,word_773,NA,1,sociolex,f_noun_a,0,Word
Karolína,valence,Words,"Exp 1:
Words",0.22222222222222215,0.8979694907674796,36,36,1,-0.04656789764437555,1.2275575169731958,NA,Karolína,Karolína,f,a,cz,noun,word_773,NA,1,sociolex,f_noun_a,0,Word
Katar,gender,Words,"Exp 1:
Words",-0.625,0.8706690049203728,37,32,0.8648648648648649,-0.712019160438648,1.1092556235581623,NA,Katar,Qatar,m,i,cz,noun,word_774,NA,0,sociolex,m_noun_i,0,Word
Katar,location,Words,"Exp 1:
Words",1.323529411764706,1.272568108203968,37,34,0.918918918918919,1.12409612771664,1.540695875842257,NA,Katar,Qatar,m,i,cz,noun,word_774,NA,0,sociolex,m_noun_i,0,Word
Katar,political,Words,"Exp 1:
Words",0.6176470588235294,1.0154773734063098,37,34,0.918918918918919,0.5966263397196352,1.2773063784417955,NA,Katar,Qatar,m,i,cz,noun,word_774,NA,0,sociolex,m_noun_i,0,Word
Katar,valence,Words,"Exp 1:
Words",-0.06060606060606065,0.34815531191139576,37,33,0.8918918918918919,-0.39609367648887145,0.43749495735702343,NA,Katar,Qatar,m,i,cz,noun,word_774,NA,0,sociolex,m_noun_i,0,Word
Kuba,gender,Words,"Exp 1:
Words",-1.5,1.3084804974172188,34,34,1,-1.6073596201334457,1.5007755721839404,NA,Kuba,Cuba,a,i,cz,noun,word_904,NA,0,sociolex,f_noun_i,0,Word
Kuba,location,Words,"Exp 1:
Words",-0.1764705882352941,0.7576114073608446,34,34,1,-0.3261362175266661,1.0860810999762376,NA,Kuba,Cuba,a,i,cz,noun,word_904,NA,0,sociolex,f_noun_i,0,Word
Kuba,political,Words,"Exp 1:
Words",0.41176470588235303,1.0478736639911679,34,34,1,0.41647856988707305,1.3416980287611149,NA,Kuba,Cuba,a,i,cz,noun,word_904,NA,0,sociolex,f_noun_i,0,Word
Kuba,valence,Words,"Exp 1:
Words",0.41176470588235303,1.0185446259640343,34,34,1,0.12167042529882505,1.3787852872488822,NA,Kuba,Cuba,a,i,cz,noun,word_904,NA,0,sociolex,f_noun_i,0,Word
Kyjev,gender,Words,"Exp 1:
Words",-0.392156862745098,0.9182250567818113,51,51,1,-0.4718817747639947,1.0822651140469959,NA,Kyjev,Kiev,m,i,cz,noun,word_926,NA,0,sociolex,m_noun_i,0,Word
Kyjev,location,Words,"Exp 1:
Words",1.0588235294117647,1.5673131749064364,51,51,1,0.8989934993753949,1.7025045883745542,NA,Kyjev,Kiev,m,i,cz,noun,word_926,NA,0,sociolex,m_noun_i,0,Word
Kyjev,political,Words,"Exp 1:
Words",0.8200000000000001,1.1192198449029085,50,50,1,0.7833675100802961,1.4368490781960843,NA,Kyjev,Kiev,m,i,cz,noun,word_926,NA,0,sociolex,m_noun_i,0,Word
Kyjev,valence,Words,"Exp 1:
Words",-0.45098039215686275,0.756669689896353,51,51,1,-0.7365830879269374,1.0393331959919168,NA,Kyjev,Kiev,m,i,cz,noun,word_926,NA,0,sociolex,m_noun_i,0,Word
Leopold,gender,Words,"Exp 1:
Words",-2.235294117647059,0.929262832445539,51,51,1,-2.4736777485813697,1.1254023828262685,NA,Leopold,Leopold,m,a,cz,noun,word_956,NA,1,sociolex,m_noun_a,0,Word
Leopold,location,Words,"Exp 1:
Words",-0.039215686274509866,1.3850745007215395,51,51,1,-0.15775704582208327,1.574031368288719,NA,Leopold,Leopold,m,a,cz,noun,word_956,NA,1,sociolex,m_noun_a,0,Word
Leopold,political,Words,"Exp 1:
Words",0.6799999999999999,1.1146519544646385,50,50,1,0.6714565918829744,1.370727991614474,NA,Leopold,Leopold,m,a,cz,noun,word_956,NA,1,sociolex,m_noun_a,0,Word
Leopold,valence,Words,"Exp 1:
Words",0.17647058823529416,0.7926129535388929,51,51,1,-0.0968384261951591,0.93443078245409394,NA,Leopold,Leopold,m,a,cz,noun,word_956,NA,1,sociolex,m_noun_a,0,Word
Liberec,gender,Words,"Exp 1:
Words",-0.7083333333333333,1.0305613701224459,48,48,1,-0.8087369342483293,1.3835123024920741,NA,Liberec,Liberec,m,i,cz,noun,word_972,NA,0,sociolex,m_noun_i,0,Word
Liberec,location,Words,"Exp 1:
Words",1.5833333333333335,1.3965509693273204,48,48,1,1.3595645742848168,1.4484581963977097,NA,Liberec,Liberec,m,i,cz,noun,word_972,NA,0,sociolex,m_noun_i,0,Word
Liberec,political,Words,"Exp 1:
Words",0,0.8597269536210951,47,47,1,0.03966396317306807,1.035829444240947,NA,Liberec,Liberec,m,i,cz,noun,word_972,NA,0,sociolex,m_noun_i,0,Word
Liberec,valence,Words,"Exp 1:
Words",0.25,0.8629489272626913,48,48,1,-0.06092385007652727,1.0591943306110978,NA,Liberec,Liberec,m,i,cz,noun,word_972,NA,0,sociolex,m_noun_i,0,Word
Litva,gender,Words,"Exp 1:
Words",0.13513513513513517,0.6307914852769477,37,37,1,0.1882160488752721,0.6072494108560149,NA,Litva,Lithuania,f,i,cz,noun,word_991,NA,0,sociolex,f_noun_i,0,Word
Litva,location,Words,"Exp 1:
Words",0.6756756756756757,0.8836180061433677,37,37,1,0.5056669553270089,1.0651915729410417,NA,Litva,Lithuania,f,i,cz,noun,word_991,NA,0,sociolex,f_noun_i,0,Word
Litva,political,Words,"Exp 1:
Words",0.05714285714285718,0.7647705208621941,35,35,1,0.08773103199935195,0.839461748050528,NA,Litva,Lithuania,f,i,cz,noun,word_991,NA,0,sociolex,f_noun_i,0,Word
Litva,valence,Words,"Exp 1:
Words",0.16216216216216214,0.4418090030716838,37,37,1,-0.1157895431218547,0.6035408825632802,NA,Litva,Lithuania,f,i,cz,noun,word_991,NA,0,sociolex,f_noun_i,0,Word
Londýn,gender,Words,"Exp 1:
Words",-0.37837837837837834,0.7583370458279584,37,37,1,-0.4356639158637319,0.886461450133426,NA,Londýn,London,m,i,cz,noun,word_997,NA,0,sociolex,m_noun_i,0,Word
Londýn,location,Words,"Exp 1:
Words",2.675675675675676,0.5298875171022438,37,37,1,2.7095727467631034,0.6991243743064138,NA,Londýn,London,m,i,cz,noun,word_997,NA,0,sociolex,m_noun_i,0,Word
Londýn,political,Words,"Exp 1:
Words",-0.4594594594594594,1.3248604663341932,37,37,1,-0.42455306837379125,1.6205611111502929,NA,Londýn,London,m,i,cz,noun,word_997,NA,0,sociolex,m_noun_i,0,Word
Londýn,valence,Words,"Exp 1:
Words",1.0270270270270268,1.2798977061226955,37,37,1,0.6911723464787771,1.5040459448926613,NA,Londýn,London,m,i,cz,noun,word_997,NA,0,sociolex,m_noun_i,0,Word
Lotyšsko,gender,Words,"Exp 1:
Words",-0.027027027027026983,0.4401064572279005,37,37,1,-0.03714884949404486,0.4033344965794089,NA,Lotyšsko,Latvia,n,i,cz,noun,word_1000,NA,0,sociolex,other,0,Word
Lotyšsko,location,Words,"Exp 1:
Words",0.6486486486486487,0.9779859183323941,37,37,1,0.4654214520070356,1.2436871466413018,NA,Lotyšsko,Latvia,n,i,cz,noun,word_1000,NA,0,sociolex,other,0,Word
Lotyšsko,political,Words,"Exp 1:
Words",-0.11428571428571425,0.8321279798143528,35,35,1,-0.058885255741868814,0.9896796161368929,NA,Lotyšsko,Latvia,n,i,cz,noun,word_1000,NA,0,sociolex,other,0,Word
Lotyšsko,valence,Words,"Exp 1:
Words",0.21621621621621623,0.5341210399200591,37,37,1,-0.06955488581427552,0.5464564222485762,NA,Lotyšsko,Latvia,n,i,cz,noun,word_1000,NA,0,sociolex,other,0,Word
Madagaskar,gender,Words,"Exp 1:
Words",-0.23529411764705876,0.6507913734559687,51,51,1,-0.2958055596144288,0.948784434068457,NA,Madagaskar,Madagascar,m,i,cz,noun,word_1019,NA,0,sociolex,m_noun_i,0,Word
Madagaskar,location,Words,"Exp 1:
Words",0.01960784313725497,1.2245847635575318,51,51,1,-0.1507035181794263,1.46768718020114,NA,Madagaskar,Madagascar,m,i,cz,noun,word_1019,NA,0,sociolex,m_noun_i,0,Word
